catalogue_id,full_name,current_full_name,html_url,current_url,description,description_de,primary_category,category_label_en,category_label_de,scope_status,record_status,redirects_to,github_repository_id,github_status,homepage_url,is_archived,is_disabled,is_fork,default_branch,primary_language,license_spdx,topics,stargazers_count,forks_count,open_issues_count,created_at,pushed_at,updated_at,snapshot_date,github_metadata_captured_at
GHIAO-0326,facebookresearch/BinauralSDM,facebookresearch/BinauralSDM,https://github.com/facebookresearch/BinauralSDM,https://github.com/facebookresearch/BinauralSDM,"This repository contains a set of tools to render Binaural Room Impulse Responses (BRIR) using the Spatial Decomposition Method (SDM).The implementation features a series of improvements presented in Amengual et al. 2020, such as quantization of the direction of arrival (DOA) estimates to improve the spectral properties of the rendered BRIRs, or RTMod and RTMod+AP equalization for the late reverberation.The repository also contains the necessary files to 3D print an array holder of optimized topology for the estimation of DOA information.",Binaurale Wiedergabe von Raumimpulsantworten mit der Spatial Decomposition Method.,spatial_audio_and_auralization,Spatial audio and auralization,Räumliches Audio und Auralisierung,core,active,,294768203,available,,False,False,False,main,MATLAB,CC-BY-4.0,[],71,10,4,2020-09-11T17:49:16Z,2026-03-24T21:46:18Z,2026-07-17T08:08:45Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0327,faroit/awesome-python-scientific-audio,faroit/awesome-python-scientific-audio,https://github.com/faroit/awesome-python-scientific-audio,https://github.com/faroit/awesome-python-scientific-audio, Curated list of python software and packages related to scientific research in audio,Kuratierte Übersicht wissenschaftlicher Audio-Software im Python-Ökosystem.,meta_resources,Curated lists and meta-resources,Kuratierte Listen und Meta-Ressourcen,adjacent,active,,74242520,available,,False,False,False,master,,,"[""audio"",""awesome-list"",""python""]",1707,185,35,2016-11-19T23:47:24Z,2026-06-11T16:45:13Z,2026-08-20T20:41:16Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0328,caiannello/WAV2VGM,caiannello/WAV2VGM,https://github.com/caiannello/WAV2VGM,https://github.com/caiannello/WAV2VGM,Uses spectral analysis to convert sounds/music from WAV format into VGM format suitable for an OPL3 synthesizer.,Rekonstruiert WAV-Signale mittels Spektralanalyse als OPL3-Synthese im VGM-Format.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,adjacent,active,,883945463,available,,False,False,False,main,Python,MIT,[],30,1,2,2024-11-05T21:21:13Z,2024-12-08T01:45:26Z,2026-03-09T10:51:48Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0329,aeiouaeiouaeiouaeiouaeiouaeiou/samplebrain,aeiouaeiouaeiouaeiouaeiouaeiou/samplebrain,https://github.com/aeiouaeiouaeiouaeiouaeiouaeiou/samplebrain,https://github.com/aeiouaeiouaeiouaeiouaeiouaeiou/samplebrain,(GitHub mirror) A custom sample mashing app designed by Aphex Twin.,Experimentelle Sample-Mashing-Anwendung zur klanglichen Rekombination von Audiomaterial.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,adjacent,active,,542116819,available,,False,False,False,old,C++,GPL-2.0,"[""aphextwin"",""art"",""design"",""samplebrain"",""sound""]",146,12,0,2022-09-27T14:04:53Z,2025-11-23T00:58:22Z,2026-08-17T00:46:48Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0330,whojavumusic/HARP,whojavumusic/HARP,https://github.com/whojavumusic/HARP,https://github.com/whojavumusic/HARP,HARP: A Large-Scale Higher-Order Ambisonic Room Impulse Response Dataset,Datensatz höherordentlicher ambisonischer Raumimpulsantworten.,spatial_audio_and_auralization,Spatial audio and auralization,Räumliches Audio und Auralisierung,core,active,,892130496,available,,False,False,False,main,Python,,[],35,3,0,2024-11-21T15:04:02Z,2025-06-03T08:58:27Z,2026-05-08T05:12:50Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0331,grame-cncm/faust,grame-cncm/faust,https://github.com/grame-cncm/faust,https://github.com/grame-cncm/faust,Functional programming language for signal processing and sound synthesis,Programmiersprache und Compiler für digitale Signalverarbeitung und Klangsynthese.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,adjacent,active,,72926839,available,http://faust.grame.fr,False,False,False,master-dev,C++,NOASSERTION,"[""audio"",""c"",""c-plus-plus"",""cmajor"",""compiler"",""cpp"",""csharp"",""dlang"",""dsp"",""faust"",""functional-programming"",""jax"",""jsfx"",""julia"",""julia-language"",""llvm"",""rnbo"",""rust"",""wasm""]",3136,424,243,2016-11-05T13:09:11Z,2026-08-25T14:26:43Z,2026-08-25T14:52:57Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0332,facebookresearch/sound-spaces,facebookresearch/sound-spaces,https://github.com/facebookresearch/sound-spaces,https://github.com/facebookresearch/sound-spaces,A first-of-its-kind acoustic simulation platform for audio-visual embodied AI research. It supports training and evaluating multiple tasks and applications.,Plattform zur akustischen Simulation von Innenräumen für verkörperte KI.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,282289621,available,https://soundspaces.org,True,False,False,main,Python,CC-BY-4.0,[],470,74,56,2020-07-24T18:25:25Z,2023-09-29T03:24:35Z,2026-08-13T06:05:24Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0333,EleutherAI/aria,EleutherAI/aria,https://github.com/EleutherAI/aria,https://github.com/EleutherAI/aria,Official repository for the paper: Scaling Self-Supervised Representation Learning for Symbolic Piano Performance (ISMIR 2025),Modelle und Repräsentationen für maschinelles Lernen mit Klavierperformances.,instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",adjacent,active,,642937730,available,,False,False,False,main,Python,Apache-2.0,[],110,18,0,2023-05-19T17:34:59Z,2026-05-12T22:58:40Z,2026-08-14T18:30:44Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0334,Hayeonbang/PIAST,Hayeonbang/PIAST,https://github.com/Hayeonbang/PIAST,https://github.com/Hayeonbang/PIAST,"A piano music dataset with Audio, Symbolic and Text labels","Multimodaler Datensatz aus Klavieraudio, symbolischen Noteninformationen und Text.",instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,863570072,available,,False,False,False,main,Python,,[],36,0,0,2024-09-26T14:18:25Z,2025-03-06T10:14:29Z,2026-07-15T04:27:29Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0335,facebookresearch/real-acoustic-fields,facebookresearch/real-acoustic-fields,https://github.com/facebookresearch/real-acoustic-fields,https://github.com/facebookresearch/real-acoustic-fields,Real Acoustic Fields An Audio-Visual Room Acoustics Dataset and Benchmark,Audiovisueller Datensatz und Benchmark zur Rekonstruktion realer Raumakustik.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,770555945,available,,False,False,False,main,,NOASSERTION,[],64,2,1,2024-03-11T18:50:59Z,2024-08-29T18:18:40Z,2026-07-03T02:12:13Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0336,penn-waves-lab/AcoustiX,penn-waves-lab/AcoustiX,https://github.com/penn-waves-lab/AcoustiX,https://github.com/penn-waves-lab/AcoustiX,[NeurIPS'24 splotlight] Official Repo for AcoustiX used in Acoustic volume rendering for neural impulse response fields.,Akustischer Raytracing-Simulator für Schallausbreitung und Impulsantworten in 3D-Szenen.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,900497961,available,https://zitonglan.github.io/project/avr/avr.html,False,False,False,main,Python,MIT,"[""acoustics"",""pytorch"",""ray-tracing"",""simulator""]",37,6,0,2024-12-08T22:59:00Z,2025-12-15T15:58:33Z,2026-01-20T02:34:03Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0337,penn-waves-lab/AVR,penn-waves-lab/AVR,https://github.com/penn-waves-lab/AVR,https://github.com/penn-waves-lab/AVR,"[Neurips'24 and 25] ""Acoustic Volume Rendering for Neural Impulse Response Fields"" and ""Resounding Acoustic Fields With Reciprocity""",Neuronales System zur Rekonstruktion und Wiedergabe räumlicher akustischer Felder.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,899297493,available,https://zitonglan.github.io/project/avr/avr.html,False,False,False,main,Python,,"[""acoustics"",""impulse-response"",""neural-fields"",""pytorch""]",82,10,1,2024-12-06T01:36:26Z,2025-12-18T16:37:01Z,2026-07-10T06:43:55Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0338,SonyResearch/Fx-Encoder_PlusPlus,SonyResearch/Fx-Encoder_PlusPlus,https://github.com/SonyResearch/Fx-Encoder_PlusPlus,https://github.com/SonyResearch/Fx-Encoder_PlusPlus," ""Fx-Encoder++: Extracting Instrument-wise Audio Effect Representations from Mixtures""",Modell zur instrumentenbezogenen Repräsentation von Audioeffekten.,instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",adjacent,active,,1000591970,available,,False,False,False,main,Python,NOASSERTION,[],54,1,0,2025-06-12T03:04:06Z,2025-08-23T02:11:56Z,2026-08-03T03:45:45Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0339,fcaspe/ddx7,fcaspe/ddx7,https://github.com/fcaspe/ddx7,https://github.com/fcaspe/ddx7,Differentiable FM Synthesis of Musical Instrument Sounds,Differenzierbare FM-Synthese von Musikinstrumentenklängen nach dem DX7-Prinzip.,virtual_instruments_and_synthesis,Virtual instruments and sound synthesis,Virtuelle Instrumente und Synthese,core,active,,523430694,available,,False,False,False,main,Python,Apache-2.0,[],147,8,0,2022-08-10T17:10:02Z,2022-08-15T08:15:03Z,2026-06-09T12:33:58Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0340,facebookresearch/Paraspax,facebookresearch/Paraspax,https://github.com/facebookresearch/Paraspax,https://github.com/facebookresearch/Paraspax,This repository contains code for the generation of binaural Room Impulse Responses using the Paraspax method and implementing a 6 DoF environment using optical tracking.,Datensatz binauraler Raumimpulsantworten und Verfahren für sechsfreiheitige Wiedergabe.,spatial_audio_and_auralization,Spatial audio and auralization,Räumliches Audio und Auralisierung,core,active,,338464377,available,,False,False,False,main,MATLAB,CC-BY-4.0,[],31,3,0,2021-02-13T00:19:28Z,2024-11-20T12:25:55Z,2025-09-23T14:20:11Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0341,merlresearch/neural-IIR-field,merlresearch/neural-IIR-field,https://github.com/merlresearch/neural-IIR-field,https://github.com/merlresearch/neural-IIR-field,Neural IIR Filter Field for HRTF Upsampling and Personalization,Neuronales IIR-Feld zur HRTF-Hochskalierung und Personalisierung.,spatial_audio_and_auralization,Spatial audio and auralization,Räumliches Audio und Auralisierung,core,active,,763662986,available,,False,False,False,main,Python,AGPL-3.0,[],29,3,0,2024-02-26T17:45:43Z,2024-02-26T17:45:45Z,2026-07-20T01:27:41Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0342,sevagh/pitch-detection,sevagh/pitch-detection,https://github.com/sevagh/pitch-detection,https://github.com/sevagh/pitch-detection,autocorrelation-based O(NlogN) pitch detection,C++-Implementierungen mehrerer Tonhöhenerkennungsverfahren mit Tests an Instrumentaufnahmen.,general_acoustics_and_measurement,General acoustics and measurement,Allgemeine Akustik und Messung,core,active,,34692899,available,,False,False,False,master,C++,MIT,"[""autocorrelation"",""dsp"",""fft"",""mpm"",""pitch-detection"",""pitch-estimation"",""pitch-tracking"",""pyin"",""yin""]",658,75,2,2015-04-27T21:44:44Z,2025-01-07T16:40:21Z,2026-08-23T16:04:00Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0343,tiianhk/timbremetrics,tiianhk/timbremetrics,https://github.com/tiianhk/timbremetrics,https://github.com/tiianhk/timbremetrics,Metrics to test the alignment between audio models and human timbre perception,"Metriken für Klangfarbenunterschiede, die an menschlicher Wahrnehmung ausgerichtet sind.",psychoacoustics_and_sound_quality,Psychoacoustics and sound quality,Psychoakustik und Sound Quality,core,active,,944492889,available,,False,False,False,main,Python,,[],11,1,0,2025-03-07T12:49:22Z,2025-03-26T04:03:32Z,2026-07-20T21:32:52Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0344,EtienneTho/musical-timbre-studies,EtienneTho/musical-timbre-studies,https://github.com/EtienneTho/musical-timbre-studies,https://github.com/EtienneTho/musical-timbre-studies,,Code und Daten für Studien zur menschlichen Wahrnehmung musikalischer Klangfarben.,psychoacoustics_and_sound_quality,Psychoacoustics and sound quality,Psychoakustik und Sound Quality,core,active,,295506535,available,,False,False,False,master,Python,,[],11,1,0,2020-09-14T18:38:46Z,2020-11-29T17:14:05Z,2026-05-01T14:37:02Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0345,IN03X/Boundary-Element-Method,IN03X/Boundary-Element-Method,https://github.com/IN03X/Boundary-Element-Method,https://github.com/IN03X/Boundary-Element-Method,,Boundary-Element-Verfahren zur Berechnung von Schalldruck und Teilchengeschwindigkeit.,physical_and_computational_acoustics,Physical and computational acoustics,Physikalische und numerische Akustik,core,active,,1009389492,available,,False,False,False,main,Python,MIT,[],5,0,0,2025-06-27T03:56:06Z,2025-10-27T12:41:19Z,2025-10-27T12:41:23Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0346,AppleHolic/neural_pitch_swipe,AppleHolic/neural_pitch_swipe,https://github.com/AppleHolic/neural_pitch_swipe,https://github.com/AppleHolic/neural_pitch_swipe,Make an simple pytorch module to approximate pitch. reference (https://pysptk.readthedocs.io/en/latest/generated/pysptk.sptk.swipe.html),PyTorch-Modul zur neuronalen Approximation der Tonhöhe nach dem SWIPE-Verfahren.,general_acoustics_and_measurement,General acoustics and measurement,Allgemeine Akustik und Messung,adjacent,active,,313635139,available,,False,False,False,main,Python,MIT,[],1,0,0,2020-11-17T13:53:36Z,2020-11-18T04:44:45Z,2025-07-21T05:49:23Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0347,interactiveaudiolab/penn,interactiveaudiolab/penn,https://github.com/interactiveaudiolab/penn,https://github.com/interactiveaudiolab/penn,Pitch Estimating Neural Networks (PENN),Neuronale Modelle zur Schätzung von Tonhöhe und Periodizität in Audiosignalen.,general_acoustics_and_measurement,General acoustics and measurement,Allgemeine Akustik und Messung,adjacent,active,,328298062,available,,False,False,False,master,Python,MIT,"[""frequency"",""music"",""periodicity"",""pitch"",""speech"",""voicing""]",280,26,1,2021-01-10T03:50:25Z,2025-04-02T17:03:42Z,2026-08-23T23:24:58Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0348,sharathadavanne/seld-net,sharathadavanne/seld-net,https://github.com/sharathadavanne/seld-net,https://github.com/sharathadavanne/seld-net,"Sound event localization, detection, and tracking of multiple overlapping and moving sources in 2D spherical space using convolutional recurrent neural network","Neuronales System zur Lokalisierung, Erkennung und Verfolgung von Schallereignissen.",general_acoustics_and_measurement,General acoustics and measurement,Allgemeine Akustik und Messung,core,active,,131564971,available,,False,False,False,master,Python,NOASSERTION,"[""localisation"",""localization"",""seld"",""sound-event-detection"",""sound-event-localization"",""sound-event-localization-detection"",""tracking""]",407,72,15,2018-04-30T06:56:19Z,2022-11-21T21:36:42Z,2026-08-12T10:48:59Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0349,pencilresearch/midi,pencilresearch/midi,https://github.com/pencilresearch/midi,https://github.com/pencilresearch/midi,MIDI CC & NRPN database,"Maschinenlesbare Datenbank zu MIDI-CC-, NRPN- und Notenbelegungen von Synthesizern.",organology_and_instrument_knowledge,Organology and instrument knowledge,Organologie und Instrumentenwissen,core,active,,190647379,available,https://midi.guide,False,False,False,main,,CC-BY-SA-4.0,"[""midi"",""midi-controller"",""midi-events"",""midi-messages""]",366,103,16,2019-06-06T20:44:39Z,2026-07-28T22:39:58Z,2026-08-25T08:32:39Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0350,maxrmorrison/torchcrepe,maxrmorrison/torchcrepe,https://github.com/maxrmorrison/torchcrepe,https://github.com/maxrmorrison/torchcrepe,Pytorch implementation of the CREPE pitch tracker,PyTorch-Implementierung des CREPE-Tonhöhentrackers.,general_acoustics_and_measurement,General acoustics and measurement,Allgemeine Akustik und Messung,adjacent,active,,269126297,available,,False,False,False,master,Python,MIT,"[""crepe"",""pitch"",""pitch-tracker"",""pytorch""]",523,81,6,2020-06-03T15:32:49Z,2025-05-16T18:24:44Z,2026-07-19T13:14:56Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0351,iver56/loudness,iver56/loudness,https://github.com/iver56/loudness,https://github.com/iver56/loudness,The world's fastest Python package for calculating integrated loudness (LUFS) from audio data as NumPy arrays,Softwarepaket zur Berechnung wahrgenommener Lautheit und von LUFS-Werten.,psychoacoustics_and_sound_quality,Psychoacoustics and sound quality,Psychoakustik und Sound Quality,core,active,,1022595342,available,,False,False,False,main,C++,MIT,"[""audio"",""ebur128"",""loudness"",""lufs"",""lufs-meter"",""numpy"",""python""]",32,2,1,2025-07-19T12:13:17Z,2025-12-26T15:21:43Z,2026-08-06T00:22:18Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0352,liam-kelley/RIR-in-a-Box,liam-kelley/RIR-in-a-Box,https://github.com/liam-kelley/RIR-in-a-Box,https://github.com/liam-kelley/RIR-in-a-Box,"Code for the paper ""RIR-in-a-Box : Estimating Room Acoustics from 3D Mesh Data through Shoebox Approximation"" presented at Interspeech 2024.",Schätzung raumakustischer Impulsantworten aus dreidimensionalen Polygonnetzen.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,684980412,available,,False,False,False,master,Jupyter Notebook,MIT,[],16,0,1,2023-08-30T08:54:37Z,2024-09-01T13:06:07Z,2026-03-03T12:10:24Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0353,francesclluis/points2sound,francesclluis/points2sound,https://github.com/francesclluis/points2sound,https://github.com/francesclluis/points2sound,A multi-modal neural network for binaural audio synthesis using 3D point cloud scenes,Synthese binauraler Audiosignale aus dreidimensionalen Punktwolken.,spatial_audio_and_auralization,Spatial audio and auralization,Räumliches Audio und Auralisierung,core,active,,360839261,available,,False,False,False,master,Python,MIT,[],11,1,0,2021-04-23T09:57:31Z,2022-10-01T10:31:18Z,2026-02-15T09:55:38Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0354,itsmusician/IR-Library,itsmusician/IR-Library,https://github.com/itsmusician/IR-Library,https://github.com/itsmusician/IR-Library,Impulse Responses that I've created for anyone to use,"Öffentliche Bibliothek von Impulsantworten aus Räumen, Instrumenten, Geräten und weiteren Quellen.",room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,adjacent,active,,534392674,available,https://ko-fi.com/musician,False,False,False,main,,MIT,[],77,3,0,2022-09-08T21:03:46Z,2025-07-26T20:02:42Z,2026-08-12T05:24:07Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0355,sh01k/MeshRIR,sh01k/MeshRIR,https://github.com/sh01k/MeshRIR,https://github.com/sh01k/MeshRIR,MeshRIR: Dataset of room impulse responses on meshed grid points,Datensatz von Raumimpulsantworten auf räumlich vermaschten Messpunkten.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,327886451,available,https://www.sh01.org/MeshRIR/,False,False,False,main,Jupyter Notebook,CC-BY-4.0,"[""dataset""]",43,7,0,2021-01-08T11:40:24Z,2026-07-27T08:38:05Z,2026-07-27T08:39:19Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0356,Yujia-Yan/Transkun,Yujia-Yan/Transkun,https://github.com/Yujia-Yan/Transkun,https://github.com/Yujia-Yan/Transkun,A simple yet effective Audio-to-Midi Automatic Piano Transcription system,Modell zur automatischen Transkription von Klavieraufnahmen.,instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,421096167,available,,False,False,False,main,Python,MIT,"[""audio"",""audio-to-midi"",""automatic-transcription"",""crf"",""midi"",""music"",""music-transcription"",""piano"",""piano-transcription"",""pytorch"",""sound-processing"",""transcription""]",413,38,22,2021-10-25T16:12:40Z,2024-11-22T22:13:00Z,2026-08-25T14:47:31Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0357,hanshounsu/d3rm,hanshounsu/d3rm,https://github.com/hanshounsu/d3rm,https://github.com/hanshounsu/d3rm,,System zur robusten automatischen Klaviertranskription.,instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,855030413,available,,False,False,False,main,Python,,[],14,1,0,2024-09-10T07:22:49Z,2026-02-03T14:22:50Z,2026-07-05T10:27:53Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0358,Ferdinando222/Upsampling-HOM,Ferdinando222/Upsampling-HOM,https://github.com/Ferdinando222/Upsampling-HOM,https://github.com/Ferdinando222/Upsampling-HOM," The official repository for the paper: ""A Physics-Informed Neural Network-Based Approach for the Spatial Upsampling of Spherical Microphone Arrays",Räumliche Hochskalierung von Signalen sphärischer Mikrofonarrays.,spatial_audio_and_auralization,Spatial audio and auralization,Räumliches Audio und Auralisierung,core,active,,692385704,available,,False,False,False,main,Python,MIT,[],3,0,0,2023-09-16T10:21:10Z,2025-05-22T09:11:15Z,2026-02-14T11:26:21Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0359,AudibleLight/AudibleLight,AudibleLight/AudibleLight,https://github.com/AudibleLight/AudibleLight,https://github.com/AudibleLight/AudibleLight,"A controllable, end-to-end API for soundscape synthesis across ray-traced & real-world measured acoustics",Synthese von Klanglandschaften mit strahlenverfolgter und gemessener Akustik.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,1000063838,available,https://audiblelight.github.io/AudibleLight/,False,False,False,main,Jupyter Notebook,,"[""acoustics"",""dataset-generation"",""ray-tracing"",""spatial-audio"",""synthesis""]",28,5,25,2025-06-11T08:00:31Z,2026-04-01T10:00:16Z,2026-08-20T04:35:57Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0360,GAMMA-UMD/GWA,GAMMA-UMD/GWA,https://github.com/GAMMA-UMD/GWA,https://github.com/GAMMA-UMD/GWA,Geometric-Wave Acoustic dataset,Datensatz für geometrisch-wellenbasierte akustische Simulation und Auswertung.,physical_and_computational_acoustics,Physical and computational acoustics,Physikalische und numerische Akustik,core,active,,489486367,available,https://gamma.umd.edu/pro/sound/gwa,False,False,False,master,Python,CC-BY-4.0,[],66,6,1,2022-05-06T20:32:20Z,2022-08-14T19:51:11Z,2026-07-19T09:22:59Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0361,GAMMA-UMD/pygsound,GAMMA-UMD/pygsound,https://github.com/GAMMA-UMD/pygsound,https://github.com/GAMMA-UMD/pygsound,Impulse response generation based on state-of-the-art geometric sound propagation engine.,Python-Bibliothek für geometrische Schallausbreitung und die Erzeugung von Impulsantworten.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,183506103,available,,False,False,False,master,C++,NOASSERTION,"[""room-impulse-response"",""simulation"",""simulation-engine"",""sound-propagation"",""sound-propagation-modeling""]",176,26,8,2019-04-25T20:35:45Z,2023-01-17T17:04:57Z,2026-08-20T21:02:11Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0362,anton-jeran/MESH2IR,anton-jeran/MESH2IR,https://github.com/anton-jeran/MESH2IR,https://github.com/anton-jeran/MESH2IR,This is the official implementation of our mesh-based neural network (MESH2IR) to generate acoustic impulse responses (IRs) for indoor 3D scenes represented using a mesh.,Erzeugung akustischer Impulsantworten aus dreidimensionalen Polygonnetzen.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,485558404,available,https://anton-jeran.github.io/M2IR/,False,False,False,main,Python,,"[""acoustics"",""gan"",""graph-neural-networks"",""implicit-neural-representation"",""impulse-response"",""mesh"",""mesh-networks"",""rir"",""room-impulse-response"",""room-impulse-responses""]",110,13,1,2022-04-25T22:48:59Z,2024-07-24T18:01:53Z,2026-08-08T04:56:37Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0363,spotify/basic-pitch,spotify/basic-pitch,https://github.com/spotify/basic-pitch,https://github.com/spotify/basic-pitch,A lightweight yet powerful audio-to-MIDI converter with pitch bend detection,Leichtgewichtiger polyphoner Audio-zu-MIDI-Konverter mit Pitch-Bend-Erkennung.,instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,488142653,available,https://basicpitch.io,False,False,False,main,Python,Apache-2.0,"[""audio"",""lightweight"",""machine-learning"",""midi"",""music"",""pitch-detection"",""polyphonic"",""python"",""transcription"",""typescript""]",5485,499,59,2022-05-03T09:10:03Z,2025-11-13T14:40:46Z,2026-08-25T09:44:21Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0364,HBB-ThinkTank/PALA,HBB-ThinkTank/PALA,https://github.com/HBB-ThinkTank/PALA,https://github.com/HBB-ThinkTank/PALA,Python Audio Loudness Analysis,Python-Werkzeug zur Analyse von Audiolautheit.,psychoacoustics_and_sound_quality,Psychoacoustics and sound quality,Psychoakustik und Sound Quality,core,active,,937402280,available,,False,False,False,main,Python,MIT,"[""acoustics"",""audio-analysis"",""audio-tools"",""itu-r-bs1770"",""loudness"",""lufs"",""python"",""python-library"",""signal-processing"",""sound"",""true-peak""]",4,0,0,2025-02-23T00:36:28Z,2025-07-19T22:03:41Z,2026-06-29T11:14:50Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0365,DragonLiu1995/xRIR_code,DragonLiu1995/xRIR_code,https://github.com/DragonLiu1995/xRIR_code,https://github.com/DragonLiu1995/xRIR_code,"[CVPR 2025] Pytorch implementation of the paper ""Hearing Anywhere in Any Environment""",Verfahren zur Schätzung und Modellierung von Raumimpulsantworten.,room_and_virtual_acoustics,Room and virtual acoustics,Raum- und virtuelle Akustik,core,active,,1003352267,available,https://dragonliu1995.github.io/hearinganywhereinanyenvironment/,False,False,False,main,Python,NOASSERTION,"[""3d-vision"",""acoustics"",""audio-generation"",""audio-synthesis"",""audio-visual-learning"",""computer-audition"",""data-driven-model"",""multi-modal-learning"",""spatial-audio""]",34,1,2,2025-06-17T02:50:48Z,2025-09-18T02:38:26Z,2026-07-25T12:50:53Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0366,minju0821/musical_instrument_retrieval,minju0821/musical_instrument_retrieval,https://github.com/minju0821/musical_instrument_retrieval,https://github.com/minju0821/musical_instrument_retrieval,,System zum Auffinden und Klassifizieren von Musikinstrumenten anhand von Audiodaten.,instrument_recognition_and_datasets,"Instrument recognition, transcription, and datasets","Instrumentenerkennung, Transkription und Datensätze",core,active,,540363843,available,,False,False,False,main,Python,MIT,[],29,4,2,2022-09-23T09:15:43Z,2023-06-08T23:06:10Z,2025-11-05T11:03:53Z,2026-08-22,2026-08-25T15:30:14Z
GHIAO-0367,lars76/pitch-benchmark,lars76/pitch-benchmark,https://github.com/lars76/pitch-benchmark,https://github.com/lars76/pitch-benchmark,Comprehensive benchmark suite comparing pitch detection algorithms across multiple datasets.,Benchmark-Suite zum Vergleich von Tonhöhenerkennungsalgorithmen über mehrere Datensätze.,general_acoustics_and_measurement,General acoustics and measurement,Allgemeine Akustik und Messung,adjacent,active,,918343426,available,,False,False,False,main,Python,MIT,[],81,13,1,2025-01-17T18:26:20Z,2026-07-22T08:35:44Z,2026-08-14T04:01:32Z,2026-08-22,2026-08-25T15:30:14Z
